video_id,creator_id,video_length_sec,published_at,video_url,impressions_n,watched_n,watch_rate,avg_watch_seconds_when_watched,total_watch_seconds,avg_watch_share,distinct_watchers_n,first_impression_at,last_impression_at,first_watch_at,last_watch_at
4440,28,43,1760267608,https://www.tiktok.com/@avawalker/video/9000000000000004440,33,23,0.696969696969697,25.26086956521739,581,0.4094432699083862,21,1760378518,1769392131,1760378518,1769392131
4441,133,31,1768589432,https://www.tiktok.com/@emmamartin/video/9000000000000004441,1,0,0,NA,0,0,0,1769759366,1769759366,1769759366,1769759366
4442,172,17,1758450498,https://www.tiktok.com/@isabellahall/video/9000000000000004442,25,17,0.68,8,136,0.32,17,1759715613,1767173343,1759715613,1767173343
4443,98,23,1763973776,https://www.tiktok.com/@elijahlopez/video/9000000000000004443,11,10,0.9090909090909091,11.2,112,0.4426877470355732,10,1764131729,1769562755,1764131729,1769562755
4444,96,36,1761628238,https://www.tiktok.com/@isabellafit7167/video/9000000000000004444,24,17,0.7083333333333334,21.941176470588236,373,0.43171296296296297,17,1761942286,1769670939,1761942286,1769670939
4445,176,44,1758176986,https://www.tiktok.com/@isabellawalker/video/9000000000000004445,28,24,0.8571428571428571,22.041666666666668,529,0.4293831168831169,24,1758268592,1769182716,1758268592,1769182716
4446,140,20,1766657359,https://www.tiktok.com/@isabellamedia3023/video/9000000000000004446,11,9,0.8181818181818182,8.777777777777779,79,0.3590909090909091,9,1766778201,1769648668,1766778201,1769648668
4447,37,19,1766793931,https://www.tiktok.com/@charlottefit6664/video/9000000000000004447,10,6,0.6,14.666666666666666,88,0.4631578947368421,6,1766911773,1769759759,1766911773,1769759759
4448,46,41,1761294251,https://www.tiktok.com/@benjaminjohnson/video/9000000000000004448,16,13,0.8125,22.076923076923077,287,0.4375,13,1761388195,1769695500,1761388195,1769695500
4449,169,34,1765835151,https://www.tiktok.com/@logandaily1413/video/9000000000000004449,10,8,0.8,16.125,129,0.3794117647058824,7,1767187532,1769871353,1767187532,1769871353
4450,51,31,1760677415,https://www.tiktok.com/@miagarcia/video/9000000000000004450,27,17,0.6296296296296297,16.88235294117647,287,0.3428912783751493,17,1760702017,1769863566,1760702017,1769863566
4451,175,41,1754707597,https://www.tiktok.com/@lucasstudio5348/video/9000000000000004451,83,55,0.6626506024096386,22.90909090909091,1260,0.3702615339406406,52,1754709920,1769567303,1754709920,1769567303
4452,124,27,1757919709,https://www.tiktok.com/@sophiadaily8565/video/9000000000000004452,41,26,0.6341463414634146,13.423076923076923,349,0.3152664859981933,25,1757923237,1769217914,1757923237,1769217914
4453,12,21,1762980950,https://www.tiktok.com/@ethanlive4883/video/9000000000000004453,12,8,0.6666666666666666,12.75,102,0.4047619047619047,8,1762933825,1768355023,1762933825,1768355023
4454,117,55,1754044240,https://www.tiktok.com/@ethananderson/video/9000000000000004454,194,120,0.6185567010309279,27.283333333333335,3274,0.30684161199625115,105,1754007473,1769706842,1754007473,1769706842
4455,71,44,1754056328,https://www.tiktok.com/@liamhall/video/9000000000000004455,132,102,0.7727272727272727,25.598039215686274,2611,0.44955234159779617,85,1754009464,1769819654,1754009464,1769819654
4456,24,53,1765069206,https://www.tiktok.com/@evelynsmith/video/9000000000000004456,16,11,0.6875,25.454545454545453,280,0.330188679245283,11,1765270768,1769260666,1765270768,1769260666
4457,52,28,1755086191,https://www.tiktok.com/@miadavis/video/9000000000000004457,66,39,0.5909090909090909,16.17948717948718,631,0.34145021645021645,36,1755048786,1768455144,1755048786,1768455144
4458,127,28,1769862188,https://www.tiktok.com/@emmagarcia/video/9000000000000004458,0,0,NA,NA,0,NA,0,NA,NA,NA,NA
4459,42,31,1761909656,https://www.tiktok.com/@noahdavis/video/9000000000000004459,14,9,0.6428571428571429,17.555555555555557,158,0.3640552995391705,9,1761974090,1768733309,1761974090,1768733309
4460,78,26,1762460699,https://www.tiktok.com/@loganmoore/video/9000000000000004460,43,28,0.6511627906976745,8.714285714285714,244,0.21824686940966012,27,1762409878,1769736641,1762409878,1769736641
4461,86,47,1758952428,https://www.tiktok.com/@ameliastudio2710/video/9000000000000004461,34,24,0.7058823529411765,24.583333333333332,590,0.3692115143929912,24,1758965504,1769829537,1758965504,1769829537
4462,171,31,1765008598,https://www.tiktok.com/@benjaminlive1642/video/9000000000000004462,13,10,0.7692307692307693,15.3,153,0.3796526054590571,9,1765441839,1769754715,1765441839,1769754715
4463,16,34,1761548838,https://www.tiktok.com/@emmasmith/video/9000000000000004463,21,17,0.8095238095238095,21.764705882352942,370,0.5182072829131653,16,1761572989,1769138231,1761572989,1769138231
4464,25,22,1757170532,https://www.tiktok.com/@evelyngarcia/video/9000000000000004464,41,26,0.6341463414634146,11.884615384615385,309,0.34257206208425717,25,1757314534,1769877475,1757314534,1769877475
4465,92,31,1768903413,https://www.tiktok.com/@liamdavis/video/9000000000000004465,5,4,0.8,15.5,62,0.4,4,1769117156,1769551914,1769117156,1769551914
4466,186,29,1767145593,https://www.tiktok.com/@charlottefit5365/video/9000000000000004466,11,7,0.6363636363636364,8.142857142857142,57,0.17868338557993732,7,1767146325,1769894164,1767146325,1769894164
4467,75,35,1765600937,https://www.tiktok.com/@sophiastudio5133/video/9000000000000004467,11,6,0.5454545454545454,13.666666666666666,82,0.212987012987013,6,1766025948,1769667343,1766025948,1769667343
4468,32,36,1766922845,https://www.tiktok.com/@emmaofficial9975/video/9000000000000004468,4,4,1,36,144,1,4,1767749769,1769763288,1767749769,1769763288
4469,189,13,1762233741,https://www.tiktok.com/@miadavis_1/video/9000000000000004469,13,11,0.8461538461538461,8.363636363636363,92,0.5443786982248521,11,1762226017,1769292576,1762226017,1769292576
4470,151,20,1757770817,https://www.tiktok.com/@masonbrown_1/video/9000000000000004470,34,24,0.7058823529411765,12.166666666666666,292,0.4294117647058823,24,1754240291,1768715410,1754240291,1768715410
4471,46,29,1766479492,https://www.tiktok.com/@benjaminjohnson/video/9000000000000004471,6,3,0.5,8,24,0.13793103448275862,2,1766453812,1769575053,1766453812,1769575053
4472,116,24,1768381594,https://www.tiktok.com/@henryhub7231/video/9000000000000004472,3,2,0.6666666666666666,24,48,0.6666666666666666,2,1768418571,1768867339,1768418571,1768867339
4473,25,35,1755213109,https://www.tiktok.com/@evelyngarcia/video/9000000000000004473,69,49,0.7101449275362319,16.693877551020407,818,0.33871635610766043,44,1755169373,1769081241,1755169373,1769081241
4474,27,29,1758348565,https://www.tiktok.com/@sophiaanderson_1/video/9000000000000004474,39,29,0.7435897435897436,17.275862068965516,501,0.4429708222811671,25,1758387117,1769584846,1758387117,1769584846
4475,35,24,1757391329,https://www.tiktok.com/@evelynsmith_1/video/9000000000000004475,39,21,0.5384615384615384,15.095238095238095,317,0.3386752136752137,20,1757610569,1769413136,1757610569,1769413136
4476,141,41,1768507000,https://www.tiktok.com/@liamanderson/video/9000000000000004476,3,3,1,30,90,0.7317073170731708,3,1768561953,1769887523,1768561953,1769887523
4477,184,33,1754452536,https://www.tiktok.com/@masonfit1239/video/9000000000000004477,87,67,0.7701149425287356,18.029850746268657,1208,0.4207593173110415,61,1754470197,1769636819,1754470197,1769636819
4478,86,34,1759432087,https://www.tiktok.com/@ameliastudio2710/video/9000000000000004478,28,20,0.7142857142857143,18.8,376,0.3949579831932773,20,1759435180,1769519785,1759435180,1769519785
4479,70,34,1757597879,https://www.tiktok.com/@liamgarcia/video/9000000000000004479,54,40,0.7407407407407407,19.325,773,0.42102396514161217,38,1757653515,1769144797,1757653515,1769144797
4480,102,31,1767922343,https://www.tiktok.com/@avamiller_1/video/9000000000000004480,6,6,1,21.666666666666668,130,0.6989247311827956,5,1768159976,1769773761,1768159976,1769773761
4481,47,25,1760960865,https://www.tiktok.com/@avamiller/video/9000000000000004481,23,18,0.782608695652174,16.88888888888889,304,0.528695652173913,17,1760919145,1769660752,1760919145,1769660752
4482,174,23,1758521191,https://www.tiktok.com/@henryhub4925/video/9000000000000004482,51,34,0.6666666666666666,12.529411764705882,426,0.3631713554987212,32,1758516223,1769704765,1758516223,1769704765
4483,68,39,1760360263,https://www.tiktok.com/@sophiahall/video/9000000000000004483,25,17,0.68,22.941176470588236,390,0.4,16,1760462081,1769843446,1760462081,1769843446
4484,87,47,1764458094,https://www.tiktok.com/@noahanderson/video/9000000000000004484,9,5,0.5555555555555556,20.6,103,0.24349881796690306,5,1764469148,1767606559,1764469148,1767606559
4485,121,25,1756195689,https://www.tiktok.com/@masonmoore/video/9000000000000004485,49,32,0.6530612244897959,15.96875,511,0.41714285714285715,30,1756203306,1767141123,1756203306,1767141123
4486,3,37,1757800856,https://www.tiktok.com/@charlottetv594/video/9000000000000004486,41,24,0.5853658536585366,19.458333333333332,467,0.3078444297956493,24,1757784144,1769254809,1757784144,1769254809
4487,116,29,1764222673,https://www.tiktok.com/@henryhub7231/video/9000000000000004487,8,4,0.5,5.5,22,0.09482758620689656,4,1764243670,1768233297,1764243670,1768233297
4488,126,47,1760687157,https://www.tiktok.com/@evelynsmith_2/video/9000000000000004488,27,17,0.6296296296296297,30.529411764705884,519,0.408983451536643,16,1760883727,1769318278,1760883727,1769318278
4489,50,21,1764722999,https://www.tiktok.com/@ethanclark/video/9000000000000004489,9,8,0.8888888888888888,16.375,131,0.6931216931216931,8,1764943244,1769237720,1764943244,1769237720
4490,65,31,1767224872,https://www.tiktok.com/@sophiajackson/video/9000000000000004490,8,6,0.75,17.166666666666668,103,0.4153225806451613,6,1767251835,1769500512,1767251835,1769500512
4491,86,12,1760091295,https://www.tiktok.com/@ameliastudio2710/video/9000000000000004491,25,16,0.64,7.0625,113,0.37666666666666665,16,1760149917,1769886784,1760149917,1769886784
4492,7,25,1766343941,https://www.tiktok.com/@emmastudio5860/video/9000000000000004492,12,10,0.8333333333333334,14.5,145,0.48333333333333334,10,1766297695,1769702296,1766297695,1769702296
4493,116,28,1758559297,https://www.tiktok.com/@henryhub7231/video/9000000000000004493,50,30,0.6,15.666666666666666,470,0.3357142857142857,30,1758585781,1769791666,1758585781,1769791666
4494,17,19,1755614114,https://www.tiktok.com/@evelynclark/video/9000000000000004494,54,41,0.7592592592592593,10.24390243902439,420,0.4093567251461988,40,1755566288,1769510880,1755566288,1769510880
4495,161,37,1759872977,https://www.tiktok.com/@liammedia1840/video/9000000000000004495,30,19,0.6333333333333333,13.578947368421053,258,0.23243243243243242,19,1760040226,1769759287,1760040226,1769759287
4496,19,38,1756192932,https://www.tiktok.com/@elijahthomas/video/9000000000000004496,45,28,0.6222222222222222,18.928571428571427,530,0.30994152046783624,26,1756246302,1769692486,1756246302,1769692486
4497,21,26,1759943120,https://www.tiktok.com/@jameslee/video/9000000000000004497,32,25,0.78125,13.48,337,0.4050480769230769,25,1760093872,1769084438,1760093872,1769084438
4498,86,23,1761183483,https://www.tiktok.com/@ameliastudio2710/video/9000000000000004498,18,11,0.6111111111111112,9.818181818181818,108,0.26086956521739135,11,1761184583,1769774655,1761184583,1769774655
4499,159,30,1756997402,https://www.tiktok.com/@henrystudio426/video/9000000000000004499,59,36,0.6101694915254238,18.305555555555557,659,0.37231638418079094,35,1756973446,1769888907,1756973446,1769888907
4500,195,30,1754038162,https://www.tiktok.com/@oliviaanderson/video/9000000000000004500,136,104,0.7647058823529411,17.826923076923077,1854,0.45441176470588235,92,1754017192,1769785071,1754017192,1769785071
4501,5,33,1765025208,https://www.tiktok.com/@evelyntaylor/video/9000000000000004501,18,11,0.6111111111111112,13.636363636363637,150,0.25252525252525254,11,1765050896,1769588736,1765050896,1769588736
4502,185,24,1755572315,https://www.tiktok.com/@benjaminlive697/video/9000000000000004502,62,39,0.6290322580645161,12.333333333333334,481,0.32325268817204306,37,1755599766,1769893794,1755599766,1769893794
4503,84,32,1760507683,https://www.tiktok.com/@ameliaofficial8669/video/9000000000000004503,30,22,0.7333333333333333,16.863636363636363,371,0.38645833333333335,21,1760519731,1769387616,1760519731,1769387616
4504,134,43,1762154481,https://www.tiktok.com/@henrylopez/video/9000000000000004504,17,14,0.8235294117647058,19.071428571428573,267,0.3652530779753762,14,1762340228,1769602888,1762340228,1769602888
4505,49,33,1756551412,https://www.tiktok.com/@sophiawilson/video/9000000000000004505,54,34,0.6296296296296297,16.88235294117647,574,0.3221099887766555,32,1756567217,1769277959,1756567217,1769277959
4506,164,29,1760793257,https://www.tiktok.com/@jameswalker/video/9000000000000004506,50,39,0.78,14.538461538461538,567,0.39103448275862074,36,1760818496,1769070775,1760818496,1769070775
4507,146,26,1769869876,https://www.tiktok.com/@sophiamedia5994/video/9000000000000004507,0,0,NA,NA,0,NA,0,NA,NA,NA,NA
4508,71,41,1757033430,https://www.tiktok.com/@liamhall/video/9000000000000004508,43,31,0.7209302325581395,23.387096774193548,725,0.4112308564946115,29,1757203827,1769786429,1757203827,1769786429
4509,81,42,1767681446,https://www.tiktok.com/@masonlee/video/9000000000000004509,4,2,0.5,26.5,53,0.31547619047619047,2,1768417752,1768888556,1768417752,1768888556
4510,53,31,1766394238,https://www.tiktok.com/@charlotteallen/video/9000000000000004510,6,5,0.8333333333333334,17.6,88,0.4731182795698925,5,1766380392,1768327556,1766380392,1768327556
4511,79,40,1755190531,https://www.tiktok.com/@benjaminallen/video/9000000000000004511,59,38,0.6440677966101694,21.710526315789473,825,0.3495762711864407,35,1755148267,1769100821,1755148267,1769100821
4512,166,48,1760633376,https://www.tiktok.com/@henrymartin/video/9000000000000004512,48,26,0.5416666666666666,18.576923076923077,483,0.20963541666666666,26,1760647078,1769305022,1760647078,1769305022
4513,25,31,1765043338,https://www.tiktok.com/@evelyngarcia/video/9000000000000004513,16,9,0.5625,14.88888888888889,134,0.2701612903225806,9,1766286605,1769771413,1766286605,1769771413
4514,96,21,1758537181,https://www.tiktok.com/@isabellafit7167/video/9000000000000004514,28,22,0.7857142857142857,12.636363636363637,278,0.4727891156462585,20,1758607016,1768826172,1758607016,1768826172
4515,198,36,1766975907,https://www.tiktok.com/@emmahall_1/video/9000000000000004515,12,11,0.9166666666666666,24.818181818181817,273,0.6319444444444444,10,1767131758,1769589803,1767131758,1769589803
4516,5,41,1768792101,https://www.tiktok.com/@evelyntaylor/video/9000000000000004516,3,3,1,9,27,0.21951219512195122,3,1769353961,1769764578,1769353961,1769764578
4517,17,28,1769777126,https://www.tiktok.com/@evelynclark/video/9000000000000004517,0,0,NA,NA,0,NA,0,NA,NA,NA,NA
4518,146,10,1760575015,https://www.tiktok.com/@sophiamedia5994/video/9000000000000004518,25,21,0.84,4.904761904761905,103,0.41200000000000003,21,1761105752,1769042228,1761105752,1769042228
4519,8,48,1762202785,https://www.tiktok.com/@miabrown/video/9000000000000004519,19,15,0.7894736842105263,27.066666666666666,406,0.4451754385964913,15,1763232436,1769888753,1763232436,1769888753
4520,48,36,1760811767,https://www.tiktok.com/@isabellamedia2538/video/9000000000000004520,17,13,0.7647058823529411,22.923076923076923,298,0.48692810457516345,13,1760911277,1767798826,1760911277,1767798826
4521,128,35,1754377850,https://www.tiktok.com/@evelynhub1214/video/9000000000000004521,84,57,0.6785714285714286,20.473684210526315,1167,0.39693877551020407,51,1754357828,1768969839,1754357828,1768969839
4522,6,23,1755222436,https://www.tiktok.com/@avahub2406/video/9000000000000004522,46,30,0.6521739130434783,15.533333333333333,466,0.44045368620037806,30,1755374261,1769242173,1755374261,1769242173
4523,196,30,1757923672,https://www.tiktok.com/@amelialive2936/video/9000000000000004523,70,53,0.7571428571428571,16.169811320754718,857,0.40809523809523807,49,1758222816,1769791673,1758222816,1769791673
4524,182,30,1759483684,https://www.tiktok.com/@isabellaofficial1536/video/9000000000000004524,30,18,0.6,15.444444444444445,278,0.3088888888888889,18,1759496101,1769772298,1759496101,1769772298
4525,6,18,1757577351,https://www.tiktok.com/@avahub2406/video/9000000000000004525,45,34,0.7555555555555555,9.941176470588236,338,0.41728395061728396,31,1757809805,1769878064,1757809805,1769878064
4526,96,28,1765434594,https://www.tiktok.com/@isabellafit7167/video/9000000000000004526,8,5,0.625,22,110,0.4910714285714286,5,1765804940,1769632693,1765804940,1769632693
4527,55,31,1759933605,https://www.tiktok.com/@sophiadaily5771/video/9000000000000004527,26,21,0.8076923076923077,14.80952380952381,311,0.38585607940446653,20,1760083225,1769139103,1760083225,1769139103
4528,42,32,1757314406,https://www.tiktok.com/@noahdavis/video/9000000000000004528,45,31,0.6888888888888889,21.870967741935484,678,0.4708333333333333,28,1757549360,1769808940,1757549360,1769808940
4529,172,42,1763264119,https://www.tiktok.com/@isabellahall/video/9000000000000004529,17,9,0.5294117647058824,27.77777777777778,250,0.350140056022409,9,1764030902,1769514396,1764030902,1769514396
4530,160,29,1767449619,https://www.tiktok.com/@jamesanderson_1/video/9000000000000004530,4,3,0.75,13,39,0.33620689655172414,3,1767794383,1769670454,1767794383,1769670454
4531,4,30,1769801104,https://www.tiktok.com/@emmathomas/video/9000000000000004531,1,1,1,8,8,0.26666666666666666,1,1769836267,1769836267,1769836267,1769836267
4532,96,31,1762418048,https://www.tiktok.com/@isabellafit7167/video/9000000000000004532,16,14,0.875,22.857142857142858,320,0.6451612903225806,14,1762706140,1769585607,1762706140,1769585607
4533,78,21,1761077890,https://www.tiktok.com/@loganmoore/video/9000000000000004533,16,9,0.5625,14.444444444444445,130,0.3869047619047619,9,1761861144,1767831363,1761861144,1767831363
4534,189,22,1762873638,https://www.tiktok.com/@miadavis_1/video/9000000000000004534,31,22,0.7096774193548387,14.045454545454545,309,0.4530791788856305,21,1762837785,1769884521,1762837785,1769884521
4535,70,22,1759522135,https://www.tiktok.com/@liamgarcia/video/9000000000000004535,42,19,0.4523809523809524,11,209,0.2261904761904762,18,1759456547,1769475948,1759456547,1769475948
4536,167,26,1760285526,https://www.tiktok.com/@sophiawalker/video/9000000000000004536,12,9,0.75,14.222222222222221,128,0.4102564102564103,9,1760241929,1769370891,1760241929,1769370891
4537,122,31,1766664151,https://www.tiktok.com/@sophiafit3460/video/9000000000000004537,5,2,0.4,21,42,0.2709677419354839,2,1767208204,1768111314,1767208204,1768111314
4538,191,25,1769643102,https://www.tiktok.com/@ameliamiller/video/9000000000000004538,0,0,NA,NA,0,NA,0,NA,NA,NA,NA
4539,140,10,1769653207,https://www.tiktok.com/@isabellamedia3023/video/9000000000000004539,0,0,NA,NA,0,NA,0,NA,NA,NA,NA
4540,131,36,1762997272,https://www.tiktok.com/@jamesdavis/video/9000000000000004540,30,12,0.4,21.166666666666668,254,0.2351851851851852,12,1763485689,1769743841,1763485689,1769743841
4541,81,33,1757036941,https://www.tiktok.com/@masonlee/video/9000000000000004541,52,38,0.7307692307692307,21.263157894736842,808,0.47086247086247085,36,1757035344,1769842949,1757035344,1769842949
4542,120,22,1760752317,https://www.tiktok.com/@charlottewalker/video/9000000000000004542,41,24,0.5853658536585366,10.666666666666666,256,0.2838137472283814,24,1760875416,1769624129,1760875416,1769624129
4543,91,27,1766393284,https://www.tiktok.com/@ameliadavis/video/9000000000000004543,7,4,0.5714285714285714,7.5,30,0.15873015873015875,4,1766692777,1769547679,1766692777,1769547679
4544,20,16,1759717093,https://www.tiktok.com/@sophiaanderson/video/9000000000000004544,22,15,0.6818181818181818,8,120,0.3409090909090909,14,1759784298,1769362635,1759784298,1769362635
4545,98,11,1760871809,https://www.tiktok.com/@elijahlopez/video/9000000000000004545,21,11,0.5238095238095238,4.454545454545454,49,0.2121212121212121,11,1760994962,1769875015,1760994962,1769875015
4546,138,35,1767407544,https://www.tiktok.com/@isabellastudio9416/video/9000000000000004546,4,1,0.25,35,35,0.25,1,1767583375,1769419454,1767583375,1769419454
4547,151,22,1767760245,https://www.tiktok.com/@masonbrown_1/video/9000000000000004547,3,3,1,5,15,0.22727272727272727,3,1767782307,1768437755,1767782307,1768437755
4548,116,35,1766914998,https://www.tiktok.com/@henryhub7231/video/9000000000000004548,10,6,0.6,25.166666666666668,151,0.4314285714285714,6,1767172995,1769674267,1767172995,1769674267
4549,188,44,1762463205,https://www.tiktok.com/@noahdavis_1/video/9000000000000004549,17,9,0.5294117647058824,12.666666666666666,114,0.15240641711229946,9,1762751235,1769771109,1762751235,1769771109
4550,32,29,1756129836,https://www.tiktok.com/@emmaofficial9975/video/9000000000000004550,56,38,0.6785714285714286,17,646,0.3977832512315271,36,1756145671,1769029374,1756145671,1769029374
4551,129,33,1760815762,https://www.tiktok.com/@liamjohnson/video/9000000000000004551,13,9,0.6923076923076923,16.555555555555557,149,0.3473193473193473,9,1760752858,1769360038,1760752858,1769360038
4552,75,43,1760835657,https://www.tiktok.com/@sophiastudio5133/video/9000000000000004552,35,28,0.8,20.107142857142858,563,0.3740863787375415,28,1761157355,1769434538,1761157355,1769434538
4553,75,33,1760101434,https://www.tiktok.com/@sophiastudio5133/video/9000000000000004553,24,16,0.6666666666666666,20,320,0.40404040404040403,15,1760671597,1769663611,1760671597,1769663611
4554,195,23,1759276414,https://www.tiktok.com/@oliviaanderson/video/9000000000000004554,29,16,0.5517241379310345,7.375,118,0.17691154422788605,16,1759848144,1769756167,1759848144,1769756167
4555,85,23,1757002789,https://www.tiktok.com/@benjaminofficial5122/video/9000000000000004555,51,34,0.6666666666666666,11.911764705882353,405,0.3452685421994885,33,1756984523,1769569044,1756984523,1769569044
4556,194,32,1762175110,https://www.tiktok.com/@henrylive8324/video/9000000000000004556,18,13,0.7222222222222222,15.384615384615385,200,0.3472222222222222,13,1762248971,1768350058,1762248971,1768350058
4557,154,31,1759228999,https://www.tiktok.com/@henryhub7375/video/9000000000000004557,34,22,0.6470588235294118,19.863636363636363,437,0.4146110056925996,18,1759258023,1769432166,1759258023,1769432166
4558,33,15,1766919007,https://www.tiktok.com/@masonofficial5904/video/9000000000000004558,5,3,0.6,3.3333333333333335,10,0.13333333333333333,3,1767163588,1769715990,1767163588,1769715990
4559,39,33,1764591388,https://www.tiktok.com/@avabrown/video/9000000000000004559,13,12,0.9230769230769231,21.083333333333332,253,0.5897435897435898,11,1764568014,1769791678,1764568014,1769791678
4560,200,38,1754403457,https://www.tiktok.com/@oliviamedia9264/video/9000000000000004560,89,63,0.7078651685393258,19.73015873015873,1243,0.3675340035481963,57,1754364860,1769524275,1754364860,1769524275
4561,130,35,1760541751,https://www.tiktok.com/@charlottemoore/video/9000000000000004561,22,15,0.6818181818181818,16.133333333333333,242,0.3142857142857143,14,1760496386,1768091293,1760496386,1768091293
4562,16,32,1755144077,https://www.tiktok.com/@emmasmith/video/9000000000000004562,65,51,0.7846153846153846,19.019607843137255,970,0.46634615384615385,51,1755141816,1769394280,1755141816,1769394280
4563,85,45,1768730710,https://www.tiktok.com/@benjaminofficial5122/video/9000000000000004563,3,2,0.6666666666666666,45,90,0.6666666666666666,2,1768983444,1769531327,1768983444,1769531327
4564,198,41,1765872739,https://www.tiktok.com/@emmahall_1/video/9000000000000004564,11,8,0.7272727272727273,23.5,188,0.4168514412416851,8,1766237527,1769718823,1766237527,1769718823
4565,107,32,1761878243,https://www.tiktok.com/@evelynlee/video/9000000000000004565,31,18,0.5806451612903226,18.5,333,0.33568548387096775,18,1761928736,1769692408,1761928736,1769692408
4566,28,33,1757512505,https://www.tiktok.com/@avawalker/video/9000000000000004566,43,27,0.627906976744186,17.88888888888889,483,0.3403805496828753,27,1757521228,1769230074,1757521228,1769230074
4567,132,47,1767916905,https://www.tiktok.com/@masongarcia/video/9000000000000004567,1,1,1,15,15,0.3191489361702128,1,1769152262,1769152262,1769152262,1769152262
4568,85,18,1759782929,https://www.tiktok.com/@benjaminofficial5122/video/9000000000000004568,25,17,0.68,12,204,0.45333333333333337,17,1760343845,1769778559,1760343845,1769778559
4569,10,32,1759961917,https://www.tiktok.com/@harperanderson/video/9000000000000004569,16,11,0.6875,17.09090909090909,188,0.3671875,11,1759954713,1769831312,1759954713,1769831312
4570,65,37,1768811741,https://www.tiktok.com/@sophiajackson/video/9000000000000004570,0,0,NA,NA,0,NA,0,NA,NA,NA,NA
4571,70,20,1768310117,https://www.tiktok.com/@liamgarcia/video/9000000000000004571,9,8,0.8888888888888888,9.125,73,0.40555555555555556,8,1768322792,1769839449,1768322792,1769839449
4572,109,24,1760802790,https://www.tiktok.com/@ethandaily6635/video/9000000000000004572,31,22,0.7096774193548387,10.727272727272727,236,0.3172043010752688,22,1761134445,1769887033,1761134445,1769887033
4573,62,43,1765644652,https://www.tiktok.com/@isabellabrown/video/9000000000000004573,12,11,0.9166666666666666,24.727272727272727,272,0.5271317829457364,11,1765786961,1769880068,1765786961,1769880068
4574,136,28,1762245421,https://www.tiktok.com/@henrywilson/video/9000000000000004574,16,12,0.75,19.5,234,0.5223214285714286,11,1762459845,1768798317,1762459845,1768798317
4575,109,38,1756379439,https://www.tiktok.com/@ethandaily6635/video/9000000000000004575,51,36,0.7058823529411765,18.72222222222222,674,0.347781217750258,35,1756386523,1769290493,1756386523,1769290493
4576,200,25,1760330436,https://www.tiktok.com/@oliviamedia9264/video/9000000000000004576,30,20,0.6666666666666666,18.45,369,0.492,20,1760472334,1769882432,1760472334,1769882432
4577,200,29,1768275082,https://www.tiktok.com/@oliviamedia9264/video/9000000000000004577,5,1,0.2,13,13,0.0896551724137931,1,1768496173,1769357101,1768496173,1769357101
4578,39,22,1757393370,https://www.tiktok.com/@avabrown/video/9000000000000004578,32,24,0.75,8.958333333333334,215,0.3053977272727273,23,1757503630,1769718012,1757503630,1769718012
4579,51,29,1754565723,https://www.tiktok.com/@miagarcia/video/9000000000000004579,90,61,0.6777777777777778,15.39344262295082,939,0.35977011494252875,55,1754534384,1769464818,1754534384,1769464818
4580,7,25,1768382015,https://www.tiktok.com/@emmastudio5860/video/9000000000000004580,4,1,0.25,8,8,0.08,1,1768835485,1769535450,1768835485,1769535450
4581,44,28,1767566517,https://www.tiktok.com/@jamesfit7757/video/9000000000000004581,5,3,0.6,6.333333333333333,19,0.13571428571428573,3,1768121693,1769822566,1768121693,1769822566
4582,43,41,1756698595,https://www.tiktok.com/@jameshall/video/9000000000000004582,85,52,0.611764705882353,18.826923076923077,979,0.2809182209469154,51,1756694658,1768669212,1756694658,1768669212
4583,2,32,1754138144,https://www.tiktok.com/@isabellaanderson/video/9000000000000004583,140,96,0.6857142857142857,17.625,1692,0.3776785714285714,78,1754093177,1769652006,1754093177,1769652006
4584,35,35,1759580167,https://www.tiktok.com/@evelynsmith_1/video/9000000000000004584,35,29,0.8285714285714286,18.275862068965516,530,0.43265306122448977,28,1759559891,1769806672,1759559891,1769806672
4585,110,39,1766182033,https://www.tiktok.com/@henryhall/video/9000000000000004585,7,6,0.8571428571428571,25.5,153,0.5604395604395604,6,1766315386,1769828561,1766315386,1769828561
4586,196,32,1755623751,https://www.tiktok.com/@amelialive2936/video/9000000000000004586,69,48,0.6956521739130435,18.083333333333332,868,0.39311594202898553,45,1755672241,1768916176,1755672241,1768916176
4587,131,31,1763125864,https://www.tiktok.com/@jamesdavis/video/9000000000000004587,20,15,0.75,20.133333333333333,302,0.4870967741935484,14,1764054635,1769515959,1764054635,1769515959
4588,50,36,1759754949,https://www.tiktok.com/@ethanclark/video/9000000000000004588,46,30,0.6521739130434783,12.233333333333333,367,0.22161835748792272,29,1759758950,1769779124,1759758950,1769779124
4589,78,21,1758056188,https://www.tiktok.com/@loganmoore/video/9000000000000004589,49,28,0.5714285714285714,10.107142857142858,283,0.2750242954324587,26,1758002587,1769744413,1758002587,1769744413
4590,55,39,1761684613,https://www.tiktok.com/@sophiadaily5771/video/9000000000000004590,28,17,0.6071428571428571,22,374,0.3424908424908425,17,1761753079,1769882205,1761753079,1769882205
4591,122,32,1768070430,https://www.tiktok.com/@sophiafit3460/video/9000000000000004591,11,10,0.9090909090909091,20.7,207,0.5880681818181818,9,1768064869,1769410048,1768064869,1769410048
4592,60,32,1769722033,https://www.tiktok.com/@ethanofficial4353/video/9000000000000004592,1,0,0,NA,0,0,0,1754115575,1754115575,1754115575,1754115575
