video_id,creator_id,video_length_sec,published_at,video_url,impressions_n,watched_n,watch_rate,avg_watch_seconds_when_watched,total_watch_seconds,avg_watch_share,distinct_watchers_n,first_impression_at,last_impression_at,first_watch_at,last_watch_at
300,25,41,1758693120,https://www.tiktok.com/@evelyndaily8703/video/9000000000000000300,3,2,0.6666666666666666,41,82,0.6666666666666666,2,1758750907,1758810767,1758750907,1758810767
301,18,10,1757293100,https://www.tiktok.com/@masonofficial3682/video/9000000000000000301,11,7,0.6363636363636364,5.714285714285714,40,0.36363636363636365,7,1757561120,1758890983,1757561120,1758890983
302,22,20,1758468254,https://www.tiktok.com/@lucaswilson/video/9000000000000000302,15,13,0.8666666666666667,8.846153846153847,115,0.38333333333333336,12,1758482802,1759140240,1758482802,1759140240
303,28,25,1755190673,https://www.tiktok.com/@avalopez/video/9000000000000000303,37,23,0.6216216216216216,14.26086956521739,328,0.35459459459459464,21,1755177074,1758430552,1755177074,1758430552
304,25,47,1754016319,https://www.tiktok.com/@evelyndaily8703/video/9000000000000000304,138,88,0.6376811594202898,21.977272727272727,1934,0.2981806968855997,59,1754007267,1758802925,1754007267,1758802925
305,20,26,1755989600,https://www.tiktok.com/@sophiajohnson/video/9000000000000000305,22,17,0.7727272727272727,13.705882352941176,233,0.40734265734265734,17,1755950882,1759047792,1755950882,1759047792
306,37,30,1757149467,https://www.tiktok.com/@charlottegarcia/video/9000000000000000306,11,7,0.6363636363636364,14.714285714285714,103,0.3121212121212121,7,1757213602,1759146931,1757213602,1759146931
307,2,40,1755735485,https://www.tiktok.com/@isabelladaily931/video/9000000000000000307,23,17,0.7391304347826086,20.294117647058822,345,0.375,15,1755771511,1759160306,1755771511,1759160306
308,2,32,1755401215,https://www.tiktok.com/@isabelladaily931/video/9000000000000000308,27,17,0.6296296296296297,21.823529411764707,371,0.42939814814814814,16,1755477629,1759105127,1755477629,1759105127
309,52,26,1755663223,https://www.tiktok.com/@miatv693/video/9000000000000000309,39,30,0.7692307692307693,11.4,342,0.33727810650887574,26,1755742578,1759181596,1755742578,1759181596
310,54,25,1758732570,https://www.tiktok.com/@noahclark/video/9000000000000000310,5,2,0.4,3.5,7,0.05600000000000001,2,1758769604,1759045445,1758769604,1759045445
311,12,41,1755209309,https://www.tiktok.com/@ethanstudio5228/video/9000000000000000311,37,23,0.6216216216216216,19.695652173913043,453,0.2986156888595913,20,1755197569,1759116286,1755197569,1759116286
312,5,30,1758353308,https://www.tiktok.com/@evelyndaily3219/video/9000000000000000312,7,6,0.8571428571428571,19.833333333333332,119,0.5666666666666667,6,1758444677,1758873597,1758444677,1758873597
313,48,35,1758989028,https://www.tiktok.com/@isabellahub287/video/9000000000000000313,4,3,0.75,19.333333333333332,58,0.41428571428571426,3,1759137841,1759177453,1759137841,1759177453
314,27,19,1755854779,https://www.tiktok.com/@sophiasmith/video/9000000000000000314,27,23,0.8518518518518519,11.826086956521738,272,0.530214424951267,20,1755919578,1759094042,1755919578,1759094042
315,54,39,1754615268,https://www.tiktok.com/@noahclark/video/9000000000000000315,50,29,0.58,23.655172413793103,686,0.35179487179487184,25,1754672868,1758992345,1754672868,1758992345
316,32,23,1754252908,https://www.tiktok.com/@emmadavis/video/9000000000000000316,70,49,0.7,12.673469387755102,621,0.38571428571428573,33,1754190057,1759062099,1754190057,1759062099
317,52,49,1755619947,https://www.tiktok.com/@miatv693/video/9000000000000000317,25,17,0.68,28.647058823529413,487,0.39755102040816326,16,1755613274,1759158334,1755613274,1759158334
318,29,41,1758378487,https://www.tiktok.com/@sophialee/video/9000000000000000318,4,2,0.5,14,28,0.17073170731707316,2,1758600710,1759146814,1758600710,1759146814
319,30,26,1757372881,https://www.tiktok.com/@avawalker/video/9000000000000000319,14,8,0.5714285714285714,13.25,106,0.2912087912087912,8,1757315854,1758739003,1757315854,1758739003
320,53,19,1757384505,https://www.tiktok.com/@charlotteyoung/video/9000000000000000320,7,4,0.5714285714285714,12.75,51,0.38345864661654133,4,1757607511,1758967882,1757607511,1758967882
321,47,24,1758525362,https://www.tiktok.com/@avawalker_1/video/9000000000000000321,3,3,1,17.666666666666668,53,0.7361111111111112,3,1758868038,1759153226,1758868038,1759153226
322,16,49,1754478252,https://www.tiktok.com/@emmamartin/video/9000000000000000322,91,61,0.6703296703296703,24.704918032786885,1507,0.3379681542946849,49,1754439249,1759153295,1754439249,1759153295
323,4,52,1756060594,https://www.tiktok.com/@emmatv9884/video/9000000000000000323,24,21,0.875,31.095238095238095,653,0.5232371794871795,17,1756047098,1759175465,1756047098,1759175465
324,28,40,1756191543,https://www.tiktok.com/@avalopez/video/9000000000000000324,31,20,0.6451612903225806,23,460,0.3709677419354839,19,1756176508,1758967981,1756176508,1758967981
325,27,10,1756147139,https://www.tiktok.com/@sophiasmith/video/9000000000000000325,19,15,0.7894736842105263,5.2,78,0.4105263157894737,15,1756095410,1758987397,1756095410,1758987397
326,7,58,1757924106,https://www.tiktok.com/@emmalee/video/9000000000000000326,5,2,0.4,38,76,0.26206896551724135,2,1758502294,1759052246,1758502294,1759052246
327,40,42,1755388474,https://www.tiktok.com/@ameliataylor_1/video/9000000000000000327,38,29,0.7631578947368421,24.20689655172414,702,0.4398496240601504,23,1755451414,1758931372,1755451414,1758931372
328,12,26,1756278382,https://www.tiktok.com/@ethanstudio5228/video/9000000000000000328,34,16,0.47058823529411764,11.5,184,0.20814479638009048,16,1756314294,1758957548,1756314294,1758957548
329,13,24,1756333980,https://www.tiktok.com/@lucashall/video/9000000000000000329,24,17,0.7083333333333334,12.176470588235293,207,0.359375,16,1756326609,1758933378,1756326609,1758933378
330,39,10,1758673982,https://www.tiktok.com/@avatv5794/video/9000000000000000330,4,3,0.75,5.666666666666667,17,0.425,3,1758091703,1758939546,1758091703,1758939546
331,16,25,1758156440,https://www.tiktok.com/@emmamartin/video/9000000000000000331,3,3,1,21.333333333333332,64,0.8533333333333334,3,1758366636,1759061647,1758366636,1759061647
332,52,42,1757463682,https://www.tiktok.com/@miatv693/video/9000000000000000332,11,8,0.7272727272727273,14.75,118,0.25541125541125537,8,1754191698,1758830566,1754191698,1758830566
333,32,13,1757431351,https://www.tiktok.com/@emmadavis/video/9000000000000000333,7,6,0.8571428571428571,4.333333333333333,26,0.2857142857142857,6,1757384239,1758303134,1757384239,1758303134
334,20,25,1756877042,https://www.tiktok.com/@sophiajohnson/video/9000000000000000334,13,10,0.7692307692307693,12.8,128,0.39384615384615385,9,1756965129,1759159010,1756965129,1759159010
335,20,10,1757303566,https://www.tiktok.com/@sophiajohnson/video/9000000000000000335,5,3,0.6,6.333333333333333,19,0.38,3,1754172349,1758636847,1754172349,1758636847
336,58,23,1759188675,https://www.tiktok.com/@oliviahall/video/9000000000000000336,1,0,0,NA,0,0,0,1759107172,1759107172,1759107172,1759107172
337,26,15,1754869285,https://www.tiktok.com/@noahlive7510/video/9000000000000000337,37,30,0.8108108108108109,8.833333333333334,265,0.4774774774774775,27,1754800248,1759155960,1754800248,1759155960
338,42,44,1756200997,https://www.tiktok.com/@noahlopez/video/9000000000000000338,18,12,0.6666666666666666,21.416666666666668,257,0.3244949494949495,11,1756261289,1758480260,1756261289,1758480260
339,15,22,1759065398,https://www.tiktok.com/@emmawilson/video/9000000000000000339,2,2,1,18.5,37,0.8409090909090908,1,1759147345,1759171282,1759147345,1759171282
340,36,31,1756234830,https://www.tiktok.com/@henrythomas/video/9000000000000000340,9,7,0.7777777777777778,26.285714285714285,184,0.6594982078853047,6,1756320548,1759116140,1756320548,1759116140
341,3,40,1755982503,https://www.tiktok.com/@charlotteanderson/video/9000000000000000341,21,13,0.6190476190476191,19.23076923076923,250,0.2976190476190476,11,1756089973,1758828045,1756089973,1758828045
342,2,27,1757195901,https://www.tiktok.com/@isabelladaily931/video/9000000000000000342,14,14,1,11.285714285714286,158,0.417989417989418,14,1754024560,1758849766,1754024560,1758849766
343,27,26,1758698506,https://www.tiktok.com/@sophiasmith/video/9000000000000000343,1,0,0,NA,0,0,0,1759054352,1759054352,1759054352,1759054352
344,30,14,1756958779,https://www.tiktok.com/@avawalker/video/9000000000000000344,17,10,0.5882352941176471,9.6,96,0.4033613445378151,10,1756985112,1759124085,1756985112,1759124085
345,11,38,1756119783,https://www.tiktok.com/@masonfit2333/video/9000000000000000345,16,10,0.625,16.6,166,0.2730263157894737,9,1756441601,1759147271,1756441601,1759147271
346,17,23,1758290202,https://www.tiktok.com/@evelyngarcia/video/9000000000000000346,4,3,0.75,11,33,0.358695652173913,3,1758640341,1759155551,1758640341,1759155551
347,26,33,1759117316,https://www.tiktok.com/@noahlive7510/video/9000000000000000347,0,0,NA,NA,0,NA,0,NA,NA,NA,NA
348,55,18,1756157242,https://www.tiktok.com/@sophiafit8328/video/9000000000000000348,23,18,0.782608695652174,6.388888888888889,115,0.2777777777777778,18,1756269260,1759168271,1756269260,1759168271
349,44,32,1758605638,https://www.tiktok.com/@jamessmith/video/9000000000000000349,1,1,1,14,14,0.4375,1,1754234270,1754234270,1754234270,1754234270
350,33,28,1756404385,https://www.tiktok.com/@masonyoung/video/9000000000000000350,20,18,0.9,16.555555555555557,298,0.5321428571428571,18,1756405184,1758877369,1756405184,1758877369
351,47,40,1759045497,https://www.tiktok.com/@avawalker_1/video/9000000000000000351,2,2,1,27,54,0.675,2,1759020037,1759096914,1759020037,1759096914
352,34,29,1757913776,https://www.tiktok.com/@masonwilson/video/9000000000000000352,8,6,0.75,13.166666666666666,79,0.34051724137931033,6,1758001232,1759105292,1758001232,1759105292
353,16,18,1756822233,https://www.tiktok.com/@emmamartin/video/9000000000000000353,11,6,0.5454545454545454,8.166666666666666,49,0.2474747474747475,6,1756934061,1759082604,1756934061,1759082604
354,3,42,1755296835,https://www.tiktok.com/@charlotteanderson/video/9000000000000000354,29,21,0.7241379310344828,25.80952380952381,542,0.44499178981937604,19,1755271306,1759114612,1755271306,1759114612
355,28,27,1758943099,https://www.tiktok.com/@avalopez/video/9000000000000000355,1,1,1,27,27,1,1,1759154715,1759154715,1759154715,1759154715
356,13,26,1754894102,https://www.tiktok.com/@lucashall/video/9000000000000000356,28,23,0.8214285714285714,17.434782608695652,401,0.5508241758241759,22,1754871583,1758987143,1754871583,1758987143
357,23,21,1755426747,https://www.tiktok.com/@jameshub7877/video/9000000000000000357,24,16,0.6666666666666666,11.3125,181,0.35912698412698413,14,1755423221,1759129526,1755423221,1759129526
358,42,40,1754509982,https://www.tiktok.com/@noahlopez/video/9000000000000000358,42,31,0.7380952380952381,26.06451612903226,808,0.4809523809523809,28,1754451519,1758971902,1754451519,1758971902
359,44,27,1757997691,https://www.tiktok.com/@jamessmith/video/9000000000000000359,8,2,0.25,6,12,0.05555555555555555,2,1754057015,1759127839,1754057015,1759127839
360,1,24,1754071442,https://www.tiktok.com/@evelynlive4018/video/9000000000000000360,123,81,0.6585365853658537,13.012345679012345,1054,0.3570460704607046,57,1754009249,1758740857,1754009249,1758740857
361,43,15,1756664167,https://www.tiktok.com/@jameswalker/video/9000000000000000361,12,9,0.75,7.222222222222222,65,0.3611111111111111,9,1756704235,1759117981,1756704235,1759117981
362,7,19,1756071422,https://www.tiktok.com/@emmalee/video/9000000000000000362,25,10,0.4,10.8,108,0.22736842105263158,10,1755994281,1759105900,1755994281,1759105900
363,12,45,1754836274,https://www.tiktok.com/@ethanstudio5228/video/9000000000000000363,39,28,0.717948717948718,26.178571428571427,733,0.41766381766381766,24,1754884130,1758870713,1754884130,1758870713
364,16,39,1757243204,https://www.tiktok.com/@emmamartin/video/9000000000000000364,19,14,0.7368421052631579,22.785714285714285,319,0.4304993252361673,14,1757223842,1759163092,1757223842,1759163092
365,36,20,1758809077,https://www.tiktok.com/@henrythomas/video/9000000000000000365,2,1,0.5,7,7,0.175,1,1754043690,1758987349,1754043690,1758987349
366,21,27,1754239109,https://www.tiktok.com/@jamesmiller/video/9000000000000000366,53,40,0.7547169811320755,16.025,641,0.4479385045422781,32,1754191495,1758713373,1754191495,1758713373
367,32,45,1758090222,https://www.tiktok.com/@emmadavis/video/9000000000000000367,6,5,0.8333333333333334,25.2,126,0.4666666666666666,5,1758118415,1759163206,1758118415,1759163206
368,4,42,1757228762,https://www.tiktok.com/@emmatv9884/video/9000000000000000368,2,2,1,35.5,71,0.8452380952380952,2,1758208564,1758542037,1758208564,1758542037
369,27,28,1756120744,https://www.tiktok.com/@sophiasmith/video/9000000000000000369,14,10,0.7142857142857143,25.1,251,0.6403061224489796,7,1756111125,1759079227,1756111125,1759079227
370,29,10,1757496300,https://www.tiktok.com/@sophialee/video/9000000000000000370,13,7,0.5384615384615384,7.428571428571429,52,0.4,6,1757471117,1759177513,1757471117,1759177513
371,9,37,1755831832,https://www.tiktok.com/@noahjohnson/video/9000000000000000371,24,13,0.5416666666666666,21.23076923076923,276,0.3108108108108108,12,1754024220,1759106010,1754024220,1759106010
372,9,39,1756898100,https://www.tiktok.com/@noahjohnson/video/9000000000000000372,25,15,0.6,22.733333333333334,341,0.3497435897435897,14,1754057009,1759105103,1754057009,1759105103
373,59,41,1757846564,https://www.tiktok.com/@elijahtaylor/video/9000000000000000373,7,6,0.8571428571428571,18.666666666666668,112,0.3902439024390244,6,1757998956,1759122168,1757998956,1759122168
374,59,43,1756343882,https://www.tiktok.com/@elijahtaylor/video/9000000000000000374,17,13,0.7647058823529411,23.307692307692307,303,0.41450068399452805,13,1756448760,1759091981,1756448760,1759091981
375,43,27,1759055767,https://www.tiktok.com/@jameswalker/video/9000000000000000375,1,1,1,9,9,0.3333333333333333,1,1759077695,1759077695,1759077695,1759077695
376,27,35,1758809548,https://www.tiktok.com/@sophiasmith/video/9000000000000000376,2,2,1,5.5,11,0.15714285714285714,2,1754044298,1759063147,1754044298,1759063147
377,49,43,1757594181,https://www.tiktok.com/@sophiaofficial3334/video/9000000000000000377,17,13,0.7647058823529411,25.923076923076923,337,0.46101231190150477,13,1757945667,1759147788,1757945667,1759147788
378,9,34,1754511604,https://www.tiktok.com/@noahjohnson/video/9000000000000000378,34,23,0.6764705882352942,16.73913043478261,385,0.33304498269896193,22,1754456040,1759147275,1754456040,1759147275
379,40,22,1758345589,https://www.tiktok.com/@ameliataylor_1/video/9000000000000000379,1,1,1,5,5,0.22727272727272727,1,1758957278,1758957278,1758957278,1758957278
380,16,26,1754940488,https://www.tiktok.com/@emmamartin/video/9000000000000000380,41,22,0.5365853658536586,11.272727272727273,248,0.2326454033771107,20,1754892549,1759181625,1754892549,1759181625
381,21,27,1755062399,https://www.tiktok.com/@jamesmiller/video/9000000000000000381,34,18,0.5294117647058824,16.77777777777778,302,0.3289760348583878,16,1755054979,1759148305,1755054979,1759148305
382,30,49,1755855233,https://www.tiktok.com/@avawalker/video/9000000000000000382,13,9,0.6923076923076923,25.11111111111111,226,0.35478806907378335,8,1756022745,1758957774,1756022745,1758957774
383,26,31,1756443595,https://www.tiktok.com/@noahlive7510/video/9000000000000000383,9,5,0.5555555555555556,25.2,126,0.45161290322580644,5,1756572674,1758817293,1756572674,1758817293
384,25,14,1758767648,https://www.tiktok.com/@evelyndaily8703/video/9000000000000000384,3,3,1,5,15,0.35714285714285715,2,1759028930,1759151813,1759028930,1759151813
385,6,17,1757338669,https://www.tiktok.com/@avagarcia/video/9000000000000000385,11,8,0.7272727272727273,9,72,0.3850267379679144,8,1757386481,1759040208,1757386481,1759040208
386,58,30,1758675316,https://www.tiktok.com/@oliviahall/video/9000000000000000386,1,1,1,30,30,1,1,1758877341,1758877341,1758877341,1758877341
387,55,29,1755262861,https://www.tiktok.com/@sophiafit8328/video/9000000000000000387,25,20,0.8,18.5,370,0.5103448275862069,17,1755406860,1759158893,1755406860,1759158893
388,55,30,1754826359,https://www.tiktok.com/@sophiafit8328/video/9000000000000000388,45,35,0.7777777777777778,13.028571428571428,456,0.3377777777777778,29,1754838095,1759155405,1754838095,1759155405
389,44,24,1757384149,https://www.tiktok.com/@jamessmith/video/9000000000000000389,14,9,0.6428571428571429,12.777777777777779,115,0.34226190476190477,9,1757559174,1758973403,1757559174,1758973403
390,56,33,1754303540,https://www.tiktok.com/@masonhall/video/9000000000000000390,60,46,0.7666666666666667,20.652173913043477,950,0.47979797979797983,36,1754357952,1759167741,1754357952,1759167741
391,22,31,1754795090,https://www.tiktok.com/@lucaswilson/video/9000000000000000391,65,42,0.6461538461538462,16,672,0.3334987593052109,37,1754879918,1759183507,1754879918,1759183507
392,37,12,1754396086,https://www.tiktok.com/@charlottegarcia/video/9000000000000000392,55,38,0.6909090909090909,6.842105263157895,260,0.393939393939394,33,1754455795,1759026383,1754455795,1759026383
393,27,36,1754170681,https://www.tiktok.com/@sophiasmith/video/9000000000000000393,77,52,0.6753246753246753,20.25,1053,0.37987012987012986,38,1754111459,1758641017,1754111459,1758641017
394,30,43,1758551047,https://www.tiktok.com/@avawalker/video/9000000000000000394,1,1,1,43,43,1,1,1758820054,1758820054,1758820054,1758820054
395,42,10,1755086120,https://www.tiktok.com/@noahlopez/video/9000000000000000395,28,18,0.6428571428571429,4.555555555555555,82,0.2928571428571428,15,1755158402,1758369863,1755158402,1758369863
396,2,21,1759020222,https://www.tiktok.com/@isabelladaily931/video/9000000000000000396,0,0,NA,NA,0,NA,0,NA,NA,NA,NA
397,8,29,1756901752,https://www.tiktok.com/@miastudio6290/video/9000000000000000397,13,12,0.9230769230769231,15.416666666666666,185,0.4907161803713528,12,1756908312,1759124102,1756908312,1759124102
398,20,30,1755254560,https://www.tiktok.com/@sophiajohnson/video/9000000000000000398,44,25,0.5681818181818182,16.88,422,0.3196969696969697,18,1755218230,1759049451,1755218230,1759049451
399,20,21,1755728677,https://www.tiktok.com/@sophiajohnson/video/9000000000000000399,21,17,0.8095238095238095,10.117647058823529,172,0.3900226757369614,17,1754172352,1759163235,1754172352,1759163235
400,3,41,1755512144,https://www.tiktok.com/@charlotteanderson/video/9000000000000000400,28,20,0.7142857142857143,22.3,446,0.3885017421602788,19,1755584885,1759119262,1755584885,1759119262
401,51,43,1754658942,https://www.tiktok.com/@miadavis/video/9000000000000000401,40,27,0.675,24,648,0.3767441860465116,22,1754614624,1759029448,1754614624,1759029448
402,30,27,1755534110,https://www.tiktok.com/@avawalker/video/9000000000000000402,20,15,0.75,18.866666666666667,283,0.524074074074074,14,1755482577,1759140104,1755482577,1759140104
403,37,21,1757068209,https://www.tiktok.com/@charlottegarcia/video/9000000000000000403,11,8,0.7272727272727273,11.375,91,0.3939393939393939,8,1757034733,1758863607,1757034733,1758863607
404,21,29,1755145547,https://www.tiktok.com/@jamesmiller/video/9000000000000000404,27,18,0.6666666666666666,20.61111111111111,371,0.4738186462324393,14,1755158294,1759022819,1755158294,1759022819
405,60,24,1755138352,https://www.tiktok.com/@ethanallen/video/9000000000000000405,17,10,0.5882352941176471,13.6,136,0.33333333333333337,9,1755235916,1758821193,1755235916,1758821193
406,60,11,1759109695,https://www.tiktok.com/@ethanallen/video/9000000000000000406,1,1,1,2,2,0.18181818181818182,1,1759123791,1759123791,1759123791,1759123791
407,42,44,1756182533,https://www.tiktok.com/@noahlopez/video/9000000000000000407,17,12,0.7058823529411765,24.75,297,0.39705882352941174,10,1756191422,1759029382,1756191422,1759029382
408,50,21,1755881645,https://www.tiktok.com/@ethanstudio8286/video/9000000000000000408,12,10,0.8333333333333334,10.1,101,0.40079365079365076,9,1756025026,1759153223,1756025026,1759153223
409,11,16,1757439728,https://www.tiktok.com/@masonfit2333/video/9000000000000000409,15,8,0.5333333333333333,9.25,74,0.30833333333333335,8,1757604763,1758949166,1757604763,1758949166
410,48,30,1758819301,https://www.tiktok.com/@isabellahub287/video/9000000000000000410,1,1,1,2,2,0.06666666666666667,1,1758850495,1758850495,1758850495,1758850495
411,38,28,1755322986,https://www.tiktok.com/@miamedia9085/video/9000000000000000411,35,31,0.8857142857142857,15.870967741935484,492,0.5020408163265306,25,1755357633,1759183011,1755357633,1759183011
412,2,16,1756930077,https://www.tiktok.com/@isabelladaily931/video/9000000000000000412,16,11,0.6875,9.363636363636363,103,0.40234375,10,1756871221,1759073811,1756871221,1759073811
413,7,39,1757607325,https://www.tiktok.com/@emmalee/video/9000000000000000413,12,8,0.6666666666666666,28.875,231,0.4935897435897436,7,1757691032,1759176139,1757691032,1759176139
414,2,29,1758779795,https://www.tiktok.com/@isabelladaily931/video/9000000000000000414,3,2,0.6666666666666666,8,16,0.1839080459770115,2,1758968817,1759175885,1758968817,1759175885
415,24,23,1758731109,https://www.tiktok.com/@evelynjackson/video/9000000000000000415,5,2,0.4,14.5,29,0.25217391304347825,2,1754234457,1758995439,1754234457,1758995439
416,20,38,1756558696,https://www.tiktok.com/@sophiajohnson/video/9000000000000000416,15,13,0.8666666666666667,23.23076923076923,302,0.5298245614035088,12,1754043732,1758821524,1754043732,1758821524
417,36,28,1755902281,https://www.tiktok.com/@henrythomas/video/9000000000000000417,39,30,0.7692307692307693,16.333333333333332,490,0.44871794871794873,28,1755823436,1759155497,1755823436,1759155497
418,42,16,1756014140,https://www.tiktok.com/@noahlopez/video/9000000000000000418,18,13,0.7222222222222222,6.538461538461538,85,0.2951388888888889,11,1756085275,1758781961,1756085275,1758781961
419,49,17,1756401974,https://www.tiktok.com/@sophiaofficial3334/video/9000000000000000419,28,20,0.7142857142857143,8.5,170,0.35714285714285715,17,1756392831,1759124820,1756392831,1759124820
420,58,26,1754700035,https://www.tiktok.com/@oliviahall/video/9000000000000000420,49,39,0.7959183673469388,11.564102564102564,451,0.3540031397174254,33,1754717423,1759164677,1754717423,1759164677
421,55,27,1755001850,https://www.tiktok.com/@sophiafit8328/video/9000000000000000421,30,15,0.5,13.533333333333333,203,0.2506172839506173,15,1754969216,1759175905,1754969216,1759175905
422,5,35,1754108656,https://www.tiktok.com/@evelyndaily3219/video/9000000000000000422,75,45,0.6,21,945,0.36,34,1754093592,1759176125,1754093592,1759176125
423,37,33,1757430313,https://www.tiktok.com/@charlottegarcia/video/9000000000000000423,12,11,0.9166666666666666,22.454545454545453,247,0.6237373737373737,10,1757394620,1758817328,1757394620,1758817328
424,13,15,1757764102,https://www.tiktok.com/@lucashall/video/9000000000000000424,9,7,0.7777777777777778,7.285714285714286,51,0.37777777777777777,7,1757828149,1759176106,1757828149,1759176106
425,40,35,1756331650,https://www.tiktok.com/@ameliataylor_1/video/9000000000000000425,23,16,0.6956521739130435,16.5,264,0.3279503105590062,13,1756263363,1758806084,1756263363,1758806084
426,22,33,1754639129,https://www.tiktok.com/@lucaswilson/video/9000000000000000426,46,33,0.717391304347826,23.242424242424242,767,0.505270092226614,31,1754633057,1759028850,1754633057,1759028850
427,5,23,1758072956,https://www.tiktok.com/@evelyndaily3219/video/9000000000000000427,5,3,0.6,12,36,0.31304347826086953,3,1754401217,1759117236,1754401217,1759117236
428,49,35,1754342185,https://www.tiktok.com/@sophiaofficial3334/video/9000000000000000428,49,35,0.7142857142857143,22.34285714285714,782,0.45597667638483963,27,1754281214,1758943015,1754281214,1758943015
429,39,31,1758873481,https://www.tiktok.com/@avatv5794/video/9000000000000000429,2,0,0,NA,0,0,0,1758851517,1759048128,1758851517,1759048128
430,3,29,1755285645,https://www.tiktok.com/@charlotteanderson/video/9000000000000000430,31,22,0.7096774193548387,20.181818181818183,444,0.4938820912124583,15,1755238674,1758924177,1755238674,1758924177
431,38,35,1758143957,https://www.tiktok.com/@miamedia9085/video/9000000000000000431,7,5,0.7142857142857143,23.8,119,0.4857142857142857,5,1758301559,1759144291,1758301559,1759144291
432,17,24,1758782101,https://www.tiktok.com/@evelyngarcia/video/9000000000000000432,3,1,0.3333333333333333,6,6,0.08333333333333333,1,1758901489,1759038190,1758901489,1759038190
433,43,29,1756639873,https://www.tiktok.com/@jameswalker/video/9000000000000000433,17,14,0.8235294117647058,16.571428571428573,232,0.47058823529411764,13,1756617963,1758924209,1756617963,1758924209
434,39,30,1756207053,https://www.tiktok.com/@avatv5794/video/9000000000000000434,17,10,0.5882352941176471,19.8,198,0.388235294117647,10,1756168994,1758851440,1756168994,1758851440
435,34,28,1754876510,https://www.tiktok.com/@masonwilson/video/9000000000000000435,29,22,0.7586206896551724,20.5,451,0.5554187192118227,19,1754984628,1759117752,1754984628,1759117752
436,5,23,1756180599,https://www.tiktok.com/@evelyndaily3219/video/9000000000000000436,19,15,0.7894736842105263,15.6,234,0.5354691075514875,13,1756512223,1758727524,1756512223,1758727524
437,42,31,1757779693,https://www.tiktok.com/@noahlopez/video/9000000000000000437,7,7,1,20.571428571428573,144,0.663594470046083,7,1757750095,1759180175,1757750095,1759180175
438,42,30,1755882212,https://www.tiktok.com/@noahlopez/video/9000000000000000438,15,11,0.7333333333333333,11.636363636363637,128,0.28444444444444444,11,1755822159,1758720929,1755822159,1758720929
439,2,29,1756656458,https://www.tiktok.com/@isabelladaily931/video/9000000000000000439,19,16,0.8421052631578947,16.875,270,0.4900181488203266,15,1756694220,1759175971,1756694220,1759175971
440,59,19,1755882786,https://www.tiktok.com/@elijahtaylor/video/9000000000000000440,33,17,0.5151515151515151,10.470588235294118,178,0.2838915470494418,17,1755832489,1758812081,1755832489,1758812081
441,27,17,1757867421,https://www.tiktok.com/@sophiasmith/video/9000000000000000441,9,5,0.5555555555555556,12.4,62,0.40522875816993464,5,1757906378,1758758701,1757906378,1758758701
442,31,28,1757120018,https://www.tiktok.com/@lucasjackson/video/9000000000000000442,8,6,0.75,15,90,0.4017857142857143,6,1757294378,1759061663,1757294378,1759061663
443,1,29,1758657993,https://www.tiktok.com/@evelynlive4018/video/9000000000000000443,2,1,0.5,19,19,0.3275862068965517,1,1758956417,1759062006,1758956417,1759062006
444,43,25,1759043852,https://www.tiktok.com/@jameswalker/video/9000000000000000444,1,1,1,25,25,1,1,1759121844,1759121844,1759121844,1759121844
445,42,34,1755686087,https://www.tiktok.com/@noahlopez/video/9000000000000000445,24,11,0.4583333333333333,13.363636363636363,147,0.1801470588235294,11,1755839009,1758964359,1755839009,1758964359
446,20,39,1754706534,https://www.tiktok.com/@sophiajohnson/video/9000000000000000446,32,22,0.6875,23.136363636363637,509,0.4078525641025641,20,1754729281,1758938324,1754729281,1758938324
447,52,24,1754470503,https://www.tiktok.com/@miatv693/video/9000000000000000447,65,47,0.7230769230769231,13.659574468085106,642,0.4115384615384615,38,1754440156,1759093724,1754440156,1759093724
448,9,10,1757003084,https://www.tiktok.com/@noahjohnson/video/9000000000000000448,11,7,0.6363636363636364,4.571428571428571,32,0.29090909090909095,7,1757097333,1758819257,1757097333,1758819257
449,3,13,1754019944,https://www.tiktok.com/@charlotteanderson/video/9000000000000000449,141,89,0.6312056737588653,6.932584269662922,617,0.3366066557555919,62,1754007930,1759164005,1754007930,1759164005
450,26,21,1756864997,https://www.tiktok.com/@noahlive7510/video/9000000000000000450,9,6,0.6666666666666666,12.166666666666666,73,0.3862433862433863,6,1756926132,1758656693,1756926132,1758656693
451,22,42,1757176964,https://www.tiktok.com/@lucaswilson/video/9000000000000000451,12,4,0.3333333333333333,33.75,135,0.26785714285714285,4,1757146609,1759161912,1757146609,1759161912
452,27,26,1756381712,https://www.tiktok.com/@sophiasmith/video/9000000000000000452,18,14,0.7777777777777778,17.785714285714285,249,0.532051282051282,14,1756459832,1758811496,1756459832,1758811496
453,58,24,1754074779,https://www.tiktok.com/@oliviahall/video/9000000000000000453,90,60,0.6666666666666666,12.733333333333333,764,0.3537037037037037,48,1754007255,1759053813,1754007255,1759053813
454,36,36,1758989893,https://www.tiktok.com/@henrythomas/video/9000000000000000454,1,1,1,11,11,0.3055555555555556,1,1759143386,1759143386,1759143386,1759143386
455,26,30,1756380671,https://www.tiktok.com/@noahlive7510/video/9000000000000000455,16,10,0.625,14.8,148,0.30833333333333335,10,1756426523,1759022037,1756426523,1759022037
