impression_id,session_id,user_id,video_id,creator_id,shown_at,feed_rank,source_bucket,score_category_match,score_creator_match,score_satiation_penalty,score_total,mission_ids,creator_display_name
28776,7159,412,3536,154,2025-08-20T20:35:28Z,5,known,2.347979473727317,0.08695958947454635,0.20948074400012323,1.2066227668750922,M02|M04|M10,Henry Lee
28777,7159,412,2768,67,2025-08-20T20:36:05Z,6,explore,-0.29706339418283206,0,0.26168074400012326,-0.34688024586338395,M02|M04|M10,Harper studio
28778,7159,412,3282,54,2025-08-20T20:36:23Z,7,preferred_new,-0.14861054897947135,0.08390437028090106,0.27734074400012326,-0.22515692985479396,M02|M04|M10,Noah fit
28779,7159,412,1715,80,2025-08-20T20:36:26Z,8,explore,-1.5059855990600794,0,0.2686407440001232,-1.4049143457002613,M02|M04|M10,Emma Martin
28780,7160,416,3212,96,2025-08-20T13:41:18Z,1,preferred_new,0.4488954170694202,0,0.18245173615331803,0.045820632172468734,M02|M04|M10,Isabella Wilson
28781,7161,421,1636,11,2025-08-20T16:03:06Z,1,known,0.6918782931602292,-0.009271732832520165,0.08342676859988832,0.12102941812182645,M02|M04|M10,Mason daily
28782,7162,422,609,153,2025-08-20T10:10:25Z,1,explore,-1.1914575419824514,-0.023829150839649028,0.3431423560561471,-1.0485732939002421,M02|M04|M10,Emma tv
28783,7162,422,3520,180,2025-08-20T10:10:28Z,2,preferred_new,0.7465638934837544,0,0.33444235605614714,-0.06006513185825513,M02|M04|M10,Noah Anderson
28784,7162,422,1499,95,2025-08-20T10:10:44Z,3,explore,-0.5953350829486899,0,0.3483623560561471,-0.8989910220948996,M02|M04|M10,Isabella official
28785,7162,422,1365,172,2025-08-20T10:10:46Z,4,preferred_new,0.8179698539085848,0,0.33966235605614714,0.004394964640106802,M02|M04|M10,Isabella media
28786,7162,422,541,134,2025-08-20T10:10:51Z,5,preferred_new,0.8179698539085848,0,0.3309623560561471,0.2780216313067735,M02|M04|M10,Henry daily
28787,7162,422,822,166,2025-08-20T10:11:12Z,6,preferred_new,0.11286240214329343,0,0.3553223560561471,-0.15534176789622142,M02|M04|M10,Henry official Official
28788,7163,423,4033,25,2025-08-20T06:35:36Z,1,preferred_new,0.18643826466818114,0,0.30618891383397295,-0.3793218145884162,M02|M04|M10,Evelyn media
28789,7163,423,3693,168,2025-08-20T06:35:38Z,2,explore,-1.6045519662061278,0,0.29748891383397297,-1.6253943535456061,M02|M04|M10,Mia-Walker
28790,7164,423,517,191,2025-08-20T02:13:15Z,1,explore,0.11275833362170223,0,0.29052891383397295,-0.34801910310196077,M02|M04|M10,Amelia-hub
28791,7164,423,2669,129,2025-08-20T02:13:59Z,2,explore,-0.9397122771565722,0,0.3566489138339729,-1.2405765556633948,M02|M04|M10,Liam hub
28792,7164,423,3059,158,2025-08-20T02:14:04Z,3,preferred_new,0.18643826466818114,0,0.3479489138339729,-0.19050759236619394,M02|M04|M10,Emma hub
28793,7164,423,1040,161,2025-08-20T02:14:06Z,4,explore,0.7699436393502935,0.021242404457407774,0.33924891383397293,0.07195664984967931,M02|M04|M10,Liam official
28794,7164,423,2169,154,2025-08-20T02:14:18Z,5,explore,0.5160319311103412,0.05539887278700587,0.34446891383397293,0.09588622801980717,M02|M04|M10,Henry Lee
28795,7165,423,2390,32,2025-08-20T04:30:42Z,1,preferred_new,0.2621202228703887,0.023728765293363624,0.3479489138339729,0.0026969581805879606,M02|M04|M10,Emma tv
28796,7165,423,2683,155,2025-08-20T04:30:51Z,2,explore,1.2774165722455295,0.06950776505527123,0.34968891383397294,0.592959246278399,M02|M04|M10,Isabella hub
28797,7165,423,584,22,2025-08-20T04:31:06Z,3,explore,-0.7059729690048242,0,0.3618689138339729,-0.737266449809203,M02|M04|M10,Lucas daily
28798,7165,423,3827,15,2025-08-20T04:31:09Z,4,explore,-0.7059729690048242,0,0.3531689138339729,-0.8858620053647586,M02|M04|M10,Emma studio
28799,7166,423,277,8,2025-08-20T15:22:23Z,1,explore,0.7699436393502935,0,0.3688289138339729,0.2165113456216235,M02|M04|M10,Mia hub
28800,7166,423,886,180,2025-08-20T15:22:28Z,2,explore,0.11075630646597355,0.008896594444904125,0.36012891383397294,-0.2898858421418665,M02|M04|M10,Noah Anderson
28801,7166,423,4203,81,2025-08-20T15:22:51Z,3,explore,0.22352001196294255,0,0.3897089138339729,-0.06647912329126568,M02|M04|M10,Mason Davis
28802,7166,423,2665,197,2025-08-20T15:23:25Z,4,preferred_new,1.2774165722455295,0.12978569626092298,0.4332089138339729,0.5532683153209423,M02|M04|M10,Elijah Wilson
28803,7166,423,2539,168,2025-08-20T15:23:27Z,5,preferred_new,0.2621202228703887,-0.028091039324122557,0.4245089138339729,-0.14853662056394745,M02|M04|M10,Mia Walker
28804,7166,423,2956,194,2025-08-20T15:23:31Z,6,explore,-0.6306976034783023,0,0.4158089138339729,-0.7314894622169638,M02|M04|M10,Henry Garcia
28805,7166,423,1662,190,2025-08-20T15:23:57Z,7,explore,-0.9397122771565722,0,0.4488689138339729,-1.0032414445522837,M02|M04|M10,Sophia Smith
28806,7167,424,3276,86,2025-08-20T09:38:03Z,1,preferred_new,0.924936330819935,0.0584987266163987,0.49672110596315083,-0.04762162053796126,M02|M04|M10,Amelia fit
28807,7167,424,2834,201,2025-08-20T09:38:20Z,2,explore,1.1993126894892312,-0.025448518893753866,0.5106411059631508,-0.09818924788248734,M02|M04|M10,Olivia Martin
28808,7167,424,1560,198,2025-08-20T09:38:32Z,3,preferred_new,-0.032066131968988776,0.05507181787051866,0.5158611059631508,-0.5309717747308522,M02|M04|M10,Emma Smith 292
28809,7167,424,2186,138,2025-08-20T09:38:48Z,4,explore,1.0337233829681658,0,0.5280411059631509,0.03837620304767586,M02|M04|M10,Isabella Allen
28810,7167,424,1032,95,2025-08-20T09:39:36Z,5,explore,0.544208509548834,0.04101119944301278,0.5959011059631508,-0.18230809159220063,M02|M04|M10,Isabella official
28811,7168,426,339,99,2025-08-20T06:16:08Z,1,explore,-0.662498617653427,0,0.1456526937811104,-0.847146256499616,M02|M04|M10,Olivia daily
28812,7169,427,1311,193,2025-08-20T11:53:56Z,1,preferred_new,1.3171417241935144,0,0.1131856749241433,0.798926914119803,M02|M04|M10,The Lucas Miller
28813,7169,427,2864,165,2025-08-20T11:54:26Z,2,preferred_new,1.71395785521223,0,0.15146567492414328,0.7373445103930794,M02|M04|M10,Henry studio
28814,7169,427,2124,157,2025-08-20T11:54:42Z,3,preferred_new,-0.9929281147218764,0,0.1671256749241433,-0.8346593700640899,M02|M04|M10,Amelia Hall
28815,7169,427,1686,137,2025-08-20T11:54:45Z,4,explore,-1.3196179665233019,0,0.15842567492414328,-1.0622699959572386,M02|M04|M10,Harper Johnson Official
28816,7169,427,191,176,2025-08-20T11:55:02Z,5,known,1.0861981823289537,0.14691201354369232,0.17408567492414326,0.5306484624469446,M02|M04|M10,Isabella Miller
28817,7169,427,1847,104,2025-08-20T11:55:35Z,6,explore,-1.2018946734709028,0,0.21932567492414326,-0.9233587443620682,M02|M04|M10,Noah Lee
28818,7169,427,1474,62,2025-08-20T11:55:58Z,7,known,-2.9758204360521296,0.021723963646579074,0.24890567492414323,-2.7591875952877936,M02|M04|M10,Isabella Lee Official
28819,7170,430,3563,55,2025-08-20T05:32:55Z,1,preferred_new,0.8342615045243124,0,0.12813980284224025,0.161980357889233,M02|M04|M10,Sophia media
28820,7171,430,303,115,2025-08-20T10:58:57Z,1,explore,-0.8272464692012707,0,0.14379980284224025,-0.5527500472546181,M02|M04|M10,Mason media
28821,7171,430,1426,28,2025-08-20T10:59:20Z,2,explore,-0.5235038174193173,0,0.17337980284224025,-0.37898132359634845,M02|M04|M10,Ava Hall
28822,7172,430,1924,100,2025-08-20T06:56:12Z,1,explore,0.8342615045243124,0,0.17337980284224025,0.05912169122256636,M02|M04|M10,Ethan official
28823,7172,430,2305,106,2025-08-20T06:56:25Z,2,explore,-0.19934278247224538,0,0.18207980284224023,-0.6196810953251961,M02|M04|M10,Charlotte Moore
28824,7172,430,1904,19,2025-08-20T06:56:36Z,3,preferred_new,0.3127097118987668,0,0.19077980284224022,-0.027140307317371548,M02|M04|M10,Elijah Martin
28825,7172,430,4080,201,2025-08-20T06:57:02Z,4,preferred_new,-0.04331080797748642,0,0.2203598028422402,-0.1933287563480472,M02|M04|M10,Olivia Martin
28826,7172,430,855,201,2025-08-20T06:57:04Z,5,explore,-0.2510264151489417,-8.662161595497284e-4,0.21165980284224017,-0.5017736982812906,M02|M04|M10,Olivia Martin
28827,7172,430,2430,22,2025-08-20T06:57:28Z,6,explore,0.3127097118987668,0.024715732699513798,0.23949980284224015,0.07833910573074304,M02|M04|M10,Lucas daily
28828,7172,430,3342,215,2025-08-20T06:57:50Z,7,preferred_new,-0.4648499177688706,0,0.2655998028422401,-0.41463228882355796,M02|M04|M10,Elijah Johnson
28829,7172,430,80,35,2025-08-20T06:57:53Z,8,preferred_new,0.0035075176615208536,0,0.2568998028422401,-0.2587955113493591,M02|M04|M10,Evelyn Clark
28830,7173,430,4274,50,2025-08-20T18:19:35Z,1,explore,0.3127097118987668,0,0.25863980284224014,0.007460581571517411,M02|M04|M10,Ethan Jackson
28831,7173,430,1616,99,2025-08-20T18:19:39Z,2,preferred_new,-0.7256258140816434,0.04625419423797534,0.24993980284224013,-1.1507942340197714,M02|M04|M10,Olivia daily
28832,7174,433,144,137,2025-08-20T01:01:57Z,1,explore,1.951375549151735,0,0.16183651661444298,1.1278137825459622,M02|M04|M10,Harper Johnson
28833,7174,433,1017,5,2025-08-20T01:02:14Z,2,explore,0.09257029181755701,0.07958559084657112,0.17749651661444296,0.009542547826370235,M02|M04|M10,Evelyn official
28834,7174,433,1109,101,2025-08-20T01:02:16Z,3,preferred_new,-0.046923337356023664,0,0.16879651661444295,-0.26553738257296977,M02|M04|M10,Emma daily
28835,7174,433,684,199,2025-08-20T01:02:18Z,4,known,-0.1903855171239955,0,0.16009651661444296,-0.7318277994221516,M02|M04|M10,Logan media
28836,7175,434,3323,138,2025-08-20T09:54:10Z,1,explore,1.2542067590875037,0.05464935257305442,0.33801856360802107,0.11385619562277943,M02|M04|M10,Isabella Allen
28837,7175,434,1088,90,2025-08-20T09:54:48Z,2,explore,-0.10235872089245539,0,0.3936985636080211,-0.3481586861331796,M02|M04|M10,Evelyn Smith Official
28838,7176,435,1110,131,2025-08-20T16:33:23Z,1,explore,1.2889992968602138,0,0.6034998580382925,0.2106052120840604,M02|M04|M10,James hub
28839,7177,436,1995,68,2025-08-20T19:03:09Z,1,preferred_new,1.2401855852312682,0,0.09401687665748257,0.5642404624076716,M02|M04|M10,Sophia Martin
28840,7178,436,1088,90,2025-08-20T02:14:02Z,1,explore,0.1167868598906983,0,0.08705687665748257,0.039599290936301185,M02|M04|M10,Evelyn Smith
28841,7179,436,1671,49,2025-08-20T15:09:58Z,1,explore,1.1033862210900731,0,0.09053687665748257,0.6558826534936726,M02|M04|M10,Sophia official
28842,7179,436,1016,143,2025-08-20T15:10:00Z,2,preferred_new,0.6716663075771945,0,0.08183687665748257,0.337780265265857,M02|M04|M10,Charlotte live
28843,7179,436,3247,91,2025-08-20T15:10:40Z,3,preferred_new,1.2401855852312682,0,0.13577687665748256,0.6197213512965605,M02|M04|M10,Amelia daily
28844,7179,436,1077,11,2025-08-20T15:11:06Z,4,preferred_new,1.1033862210900731,0,0.16535687665748255,0.46269332016033926,M02|M04|M10,Mason daily
28845,7179,436,1858,201,2025-08-20T15:11:49Z,5,preferred_new,0.5025407103761448,0,0.22625687665748254,-0.19879848402593636,M02|M04|M10,Olivia Martin 745
28846,7179,436,1416,34,2025-08-20T15:12:42Z,6,explore,0.34708759338850803,0,0.3045568766574825,-0.07359412117901132,M02|M04|M10,Mason Wilson
28847,7180,436,2822,166,2025-08-20T15:44:12Z,1,preferred_new,1.431741682962145,0,0.3010768766574825,0.7453261481549639,M02|M04|M10,Henry official
28848,7181,436,2756,66,2025-08-20T09:48:05Z,1,preferred_new,1.1033862210900731,0,0.3062968766574825,0.5721635423825615,M02|M04|M10,Olivia Lee
28849,7181,436,1586,71,2025-08-20T09:48:38Z,2,explore,-0.37580791015034504,0,0.3497968766574825,-0.5130015318125991,M02|M04|M10,Liam studio
28850,7181,436,1995,68,2025-08-20T09:49:16Z,3,preferred_new,1.2401855852312682,0.027025933926847587,0.4002568766574825,0.33141013267475306,M02|M04|M10,Sophia Martin
28851,7181,436,1694,204,2025-08-20T09:49:23Z,4,explore,-0.40559046213852473,0,0.3985168766574825,-0.5491139683826938,M02|M04|M10,Isabella live
28852,7181,436,2824,89,2025-08-20T09:49:32Z,5,preferred_new,1.2401855852312682,0,0.40199687665748246,0.14007868462989392,M02|M04|M10,Harper Miller
28853,7181,436,464,142,2025-08-20T09:50:23Z,6,preferred_new,1.431741682962145,0,0.48029687665748244,0.513061259266075,M02|M04|M10,Emma Jackson
28854,7181,436,4190,33,2025-08-20T09:51:01Z,7,preferred_new,1.1033862210900731,0,0.5342368766574824,0.03425598682700598,M02|M04|M10,Mason daily
28855,7182,436,1151,68,2025-08-20T16:11:32Z,1,explore,1.1121108350384723,0.06017801584182489,0.5324968766574824,0.1795102041333979,M02|M04|M10,Sophia Martin
28856,7182,436,3562,142,2025-08-20T16:11:42Z,2,preferred_new,1.2401855852312682,0.0686348336592429,0.5377168766574825,0.3512772486654421,M02|M04|M10,Emma Jackson
28857,7182,436,906,67,2025-08-20T16:12:22Z,3,preferred_new,1.1033862210900731,0,0.5933968766574824,0.12026132016033936,M02|M04|M10,Harper studio
28858,7183,437,3378,83,2025-08-20T18:15:38Z,1,explore,-0.3848991180843369,0,0.4608790031400036,-0.6522209626001552,M02|M04|M10,Olivia Lopez
28859,7184,437,2461,88,2025-08-20T19:42:24Z,1,explore,0.20742637878552217,0,0.4643590031400036,-0.20332672296808013,M02|M04|M10,Ava media
28860,7184,437,1154,50,2025-08-20T19:42:27Z,2,explore,-0.11369233978805457,0,0.45565900314000357,-0.5384272233742384,M02|M04|M10,Ethan Jackson
28861,7185,437,10,155,2025-08-20T08:43:44Z,1,preferred_new,0.46225045138202947,0,0.4695790031400036,-0.19742263133590598,M02|M04|M10,Isabella hub
28862,7185,437,604,192,2025-08-20T08:43:56Z,2,preferred_new,0.46225045138202947,-0.001772056435760813,0.4782790031400036,-0.09406894562088713,M02|M04|M10,Mason fit
28863,7185,437,309,150,2025-08-20T08:44:08Z,3,explore,-0.6014800517630877,0,0.4887190031400036,-0.793048347269121,M02|M04|M10,Isabella studio
28864,7185,437,1845,14,2025-08-20T08:44:37Z,4,preferred_new,0.46225045138202947,0,0.5235190031400037,-0.240574631335906,M02|M04|M10,Amelia Clark
28865,7186,437,2132,91,2025-08-20T02:24:56Z,1,explore,2.1618301210029203,0,0.5200390031400036,1.0669361539176732,M02|M04|M10,Amelia daily
28866,7186,437,3759,49,2025-08-20T02:25:00Z,2,explore,0.014733514695645279,0,0.5113390031400036,-0.4994944179598335,M02|M04|M10,Sophia official
28867,7186,437,1542,187,2025-08-20T02:25:23Z,3,explore,0.03178320550706274,0,0.5391790031400037,-0.48846189671018997,M02|M04|M10,Lucas daily
28868,7186,437,1739,64,2025-08-20T02:25:25Z,4,explore,-0.6722744386985027,0,0.5304790031400036,-0.8280282543326963,M02|M04|M10,Noah live
28869,7187,441,489,182,2025-08-20T01:15:42Z,1,preferred_new,0.7805830720007337,0.05561166144001468,0.4080175306750802,0.30599021990841935,M02|M04|M10,Isabella studio
28870,7187,441,3661,206,2025-08-20T01:16:03Z,2,explore,0.5344016006072383,0,0.42889753067508013,0.059798571410196344,M02|M04|M10,Amelia Smith
28871,7187,441,2149,115,2025-08-20T01:16:07Z,3,explore,0.35287515790256585,0.04056845084753621,0.42019753067508014,-0.21075559124422727,M02|M04|M10,Mason media
28872,7188,445,2925,111,2025-08-20T20:50:56Z,1,preferred_new,0.31153098276256025,0,0.457636543147907,-0.21916965127821708,M02|M04|M10,Liam hub
28873,7188,445,15,179,2025-08-20T20:51:11Z,2,explore,-1.2264257557737095,0,0.469816543147907,-1.3174744202156812,M02|M04|M10,Emma Thomas
28874,7189,445,3090,82,2025-08-20T11:40:03Z,1,explore,-0.6924381422025175,0,0.46807654314790703,-0.9689904713944064,M02|M04|M10,Sophia Davis
28875,7189,445,1798,78,2025-08-20T11:40:05Z,2,explore,0.6848515617957714,0.02480814234702654,0.459376543147907,-0.25562849973935664,M02|M04|M10,Logan Lee
28876,7190,449,1801,145,2025-08-20T19:37:25Z,1,explore,2.302764050043709,0,0.08392973220672462,1.4629861800963648,M02|M04|M10,Lucas Anderson
28877,7190,449,2598,80,2025-08-20T19:37:30Z,2,explore,-0.3955092053665978,0,0.07522973220672462,-0.28393143592033493,M02|M04|M10,Emma Martin
28878,7190,449,750,74,2025-08-20T19:38:04Z,3,preferred_new,1.7544960020846354,0.03508992004169271,0.12394973220672462,0.734830857386173,M02|M04|M10,Ethan studio
28879,7191,449,4117,123,2025-08-20T20:00:11Z,1,preferred_new,1.7544960020846354,0,0.12220973220672461,0.8537657267007446,M02|M04|M10,Logan Thomas
28880,7191,449,739,85,2025-08-20T20:00:19Z,2,preferred_new,2.302764050043709,0,0.1204697322067246,1.4337541800963647,M02|M04|M10,Benjamin daily
28881,7191,449,2745,152,2025-08-20T20:00:55Z,3,known,0.8735027790968672,0.03708992004169271,0.1691897322067246,0.16911548466634577,M02|M04|M10,Liam daily
28882,7191,449,3449,98,2025-08-20T20:01:07Z,4,explore,0.49876560213873333,0,0.17788973220672458,0.12633030006924145,M02|M04|M10,Elijah live
28883,7192,451,1210,32,2025-08-20T00:15:33Z,1,explore,-1.3299334749697909,-0.0037062891859058564,0.18567770858600594,-1.2035556446217155,M02|M04|M10,Emma tv
28884,7193,453,3513,60,2025-08-20T10:02:43Z,1,explore,0.37086220391999847,0,0.5599733304525555,-0.19580712070293432,M02|M04|M10,Ethan daily
28885,7194,456,829,13,2025-08-20T06:26:11Z,1,preferred_new,-0.13558703635851993,0,0.2911458541307601,-0.2877149236043127,M02|M04|M10,Lucas Walker
28886,7195,458,2127,156,2025-08-20T19:57:37Z,1,explore,-1.0409550449244949,0.0758585477705678,0.10056709671879044,-0.8473825545236429,M02|M04|M10,Olivia fit
28887,7196,460,4270,54,2025-08-20T10:20:49Z,1,known,1.03598446338108,0.05903902534273213,0.09738355593458119,0.45316172896537765,M02|M04|M10,Noah fit
28888,7196,460,3828,38,2025-08-20T10:21:17Z,2,explore,1.0450089247730758,0,0.13392355593458116,0.31656140079927875,M02|M04|M10,Mia daily
28889,7196,460,241,60,2025-08-20T10:21:32Z,3,explore,0.627042436642471,0.03756684516212819,0.14958355593458117,0.22703804161512103,M02|M04|M10,Ethan daily
28890,7196,460,923,2,2025-08-20T10:22:11Z,4,explore,0.7667807619372422,0,0.20700355593458114,0.18836020606709805,M02|M04|M10,Isabella studio
28891,7197,474,1339,187,2025-08-20T04:17:59Z,1,preferred_new,0.5659303300837597,0,0.44767647505847413,-0.02361979882566878,M02|M04|M10,Lucas daily
28892,7197,474,3781,10,2025-08-20T04:18:01Z,2,known,-0.05390933610696117,0.08242201686031128,0.4389764750584741,-0.629132340929164,M02|M04|M10,Harper Garcia 839
28893,7197,474,90,109,2025-08-20T04:18:26Z,3,explore,-0.05390933610696117,0,0.4668164750584741,-0.8862720262940817,M02|M04|M10,Ethan Young 589
28894,7198,474,2069,80,2025-08-20T00:58:30Z,1,explore,0.2507685995626634,0.02252994650022525,0.47029647505847416,-0.12532133662816897,M02|M04|M10,Emma Martin
28895,7199,479,2835,5,2025-08-20T18:48:24Z,1,preferred_new,1.1434155165113444,-0.012062288730152504,0.021078927818728676,0.33204002465993343,M02|M04|M10,Evelyn official
28896,7199,479,2680,114,2025-08-20T18:48:27Z,2,explore,-1.783426060178084,0,0.012378927818728675,-1.4469078591485152,M02|M04|M10,Benjamin tv
28897,7200,479,1644,106,2025-08-20T12:39:59Z,1,known,-0.09637731956017621,0.02356694880055269,0.008898927818728674,-0.3391592730088488,M02|M04|M10,Charlotte Moore
28898,7201,479,102,10,2025-08-20T05:09:01Z,1,explore,-0.5399646240382697,0.06675964637803677,0.0019389278187286743,-0.5358196403430752,M02|M04|M10,Harper Garcia
28899,7201,479,3702,83,2025-08-20T05:09:38Z,2,explore,-1.783426060178084,0,0.05587892781872868,-1.170596748037404,M02|M04|M10,Olivia Lopez Official
28900,7201,479,2363,204,2025-08-20T05:09:42Z,3,preferred_new,0.8838249190467082,0,0.04717892781872867,0.43674305512537737,M02|M04|M10,Isabella live
28901,7201,479,3196,79,2025-08-20T05:09:46Z,4,explore,-0.5390560064092009,0,0.03847892781872867,-0.5922806575320746,M02|M04|M10,Benjamin Johnson
28902,7201,479,3472,210,2025-08-20T05:10:19Z,5,explore,0.8838249190467082,0,0.08197892781872868,0.564458610680933,M02|M04|M10,Lucas tv
28903,7202,482,3431,5,2025-08-20T19:39:08Z,1,preferred_new,1.4749425852987568,0,0.14405465257156155,0.8990245139424982,M02|M04|M10,Evelyn official
28904,7203,485,4135,35,2025-08-20T14:54:21Z,1,preferred_new,1.3441916326546246,0,0.206893966603207,0.363764943498496,M02|M04|M10,Evelyn Clark
28905,7203,485,3535,154,2025-08-20T14:54:33Z,2,preferred_new,0.9068845406672563,0.06647688929303068,0.215593966603207,0.41358104499968146,M02|M04|M10,Henry-Lee
28906,7204,485,1365,172,2025-08-20T15:27:08Z,1,explore,-0.40549564605642874,0,0.215593966603207,-0.6916028987748,M02|M04|M10,Isabella media
28907,7204,485,817,60,2025-08-20T15:27:12Z,2,preferred_new,0.7387634673029768,0.04477856949519776,0.206893966603207,0.21260921451498604,M02|M04|M10,Ethan daily
28908,7204,485,1176,25,2025-08-20T15:27:17Z,3,explore,1.3441916326546246,0.05509594344964974,0.19819396660320698,0.6177403402730606,M02|M04|M10,Evelyn media
28909,7204,485,3969,152,2025-08-20T15:27:20Z,4,explore,0.4120733098771314,0.021062492896231255,0.189493966603207,-0.1076027333924594,M02|M04|M10,Liam daily
28910,7204,485,1117,14,2025-08-20T15:27:37Z,5,preferred_new,0.7824048249715916,0,0.20689396660320697,0.3986035185045246,M02|M04|M10,Amelia Clark
28911,7204,485,2442,60,2025-08-20T15:27:58Z,6,explore,0.7387634673029768,0.058658267451353344,0.23125396660320696,0.37714485637303397,M02|M04|M10,Ethan daily
28912,7204,485,2888,1,2025-08-20T15:28:02Z,7,explore,-0.2831582610512451,0,0.22255396660320698,-0.35098493185476376,M02|M04|M10,Evelyn live
28913,7204,485,1010,161,2025-08-20T15:28:06Z,8,preferred_new,1.3238444646515337,0,0.21385396660320696,0.656082395407598,M02|M04|M10,Liam official
28914,7204,485,3909,197,2025-08-20T15:28:44Z,9,preferred_new,0.7824048249715916,0.018948910608283194,0.267793966603207,0.22507719494491862,M02|M04|M10,Elijah Wilson
28915,7204,485,991,185,2025-08-20T15:28:51Z,10,explore,1.3238444646515337,0,0.26953396660320694,0.700427284296487,M02|M04|M10,Benjamin hub
28916,7204,485,146,78,2025-08-20T15:29:27Z,11,explore,0.1333353019513291,0.018222261594582137,0.31651396660320696,-0.3250098759633064,M02|M04|M10,Logan Lee
28917,7204,485,1967,95,2025-08-20T15:29:49Z,12,explore,-0.40549564605642874,-0.008109912921128575,0.33913396660320694,-0.4607510262559743,M02|M04|M10,Isabella official
28918,7204,485,4111,161,2025-08-20T15:30:04Z,13,preferred_new,0.8679588872643326,0.06647688929303068,0.35479396660320695,-0.0341917408233301,M02|M04|M10,Liam official
28919,7204,485,175,161,2025-08-20T15:30:07Z,14,preferred_new,1.3238444646515337,0.08250652925245672,0.3460939666032069,0.4985294446823147,M02|M04|M10,Liam official
28920,7205,494,1140,106,2025-08-20T08:02:44Z,1,preferred_new,0.14663071993992252,0.06196331501759185,0.38260326582247817,-0.19400026405022763,M02|M04|M10,Charlotte Moore
28921,7206,500,613,197,2025-08-20T05:21:20Z,1,explore,-0.6029355245268765,0,0.10576263578282097,-0.5098515329020599,M02|M04|M10,Elijah Wilson
28922,7206,500,495,107,2025-08-20T05:21:23Z,2,explore,-1.1020179884344898,0,0.09706263578282097,-0.7606284677753419,M02|M04|M10,Evelyn Davis
28923,7206,500,3258,180,2025-08-20T05:21:42Z,3,explore,1.1176125312938763,0,0.11620263578282096,0.08681937004809624,M02|M04|M10,Noah Anderson
28924,7206,500,3424,21,2025-08-20T05:21:46Z,4,explore,0.519754348877751,0,0.10750263578282096,0.2629493292553925,M02|M04|M10,James media Official
28925,7207,501,1115,156,2025-08-20T01:57:27Z,1,explore,0.4566361934175216,0,0.48859489897621056,-0.2829512823484683,M02|M04|M10,Olivia-fit
28926,7207,501,3137,99,2025-08-20T01:57:30Z,2,preferred_new,1.5811960203052176,0.029275628617006926,0.47989489897621057,0.5348133046728539,M02|M04|M10,Olivia daily
28927,7207,501,790,16,2025-08-20T01:57:44Z,3,preferred_new,1.5811960203052176,0,0.49381489897621056,0.5105032717952008,M02|M04|M10,Emma Jackson
28928,7207,501,1885,172,2025-08-20T01:57:59Z,4,preferred_new,1.5811960203052176,0.014489229314478592,0.5077348989762106,0.2836652027644939,M02|M04|M10,Isabella media
28929,7208,502,2520,66,2025-08-20T12:56:50Z,1,explore,1.2143173071926883,0,0.24699740094952735,0.5139305511378477,M02|M04|M10,Olivia Lee
28930,7208,502,4211,175,2025-08-20T12:57:01Z,2,preferred_new,0.32290203526593914,0.012893106704876523,0.25569740094952736,0.06668585573598854,M02|M04|M10,Lucas Johnson
28931,7209,503,3868,75,2025-08-20T03:33:07Z,1,preferred_new,0.10254719418391282,0.021384563263219202,0.06157037629852707,-0.09519979357305187,M02|M04|M10,Sophia tv
28932,7210,504,3171,52,2025-08-20T05:12:59Z,1,explore,0.8236129503785464,0,0.07778214856754233,0.43978936555868803,M02|M04|M10,Mia media
28933,7210,504,2116,88,2025-08-20T05:13:27Z,2,explore,0.38115497867366643,0,0.11084214856754232,0.23685479506162715,M02|M04|M10,Ava media
28934,7210,504,1471,161,2025-08-20T05:13:59Z,3,preferred_new,0.5870650357828514,0,0.15608214856754232,0.15672655440481958,M02|M04|M10,Liam official
28935,7211,504,1535,178,2025-08-20T05:36:08Z,1,known,-0.40514604207316207,0.09320106267186387,0.1647821485675423,-0.6332301679992505,M02|M04|M10,Isabella Lee
28936,7211,504,717,114,2025-08-20T05:36:10Z,2,known,0.20692076369405735,0.02309373715547719,0.1560821485675423,-0.5044194851773762,M02|M04|M10,Benjamin tv
28937,7211,504,439,99,2025-08-20T05:36:15Z,3,explore,0.24116940125957728,0,0.15260214856754228,0.06801172529802475,M02|M04|M10,Olivia daily
28938,7212,504,4008,152,2025-08-20T07:46:09Z,1,explore,0.8236129503785464,0.0055355012958112244,0.15956214856754228,0.4213007855862475,M02|M04|M10,Liam daily
28939,7212,504,138,8,2025-08-20T07:46:39Z,2,explore,0.24116940125957728,0.007176697389739593,0.19610214856754227,-0.47689209420992584,M02|M04|M10,Mia hub
28940,7212,504,480,69,2025-08-20T07:47:31Z,3,preferred_new,0.47587502651382657,0,0.2709221485675422,0.14813660393550906,M02|M04|M10,Emma Smith
28941,7212,504,1230,200,2025-08-20T07:48:05Z,4,preferred_new,0.8236129503785464,0,0.31790214856754223,0.02547114333646583,M02|M04|M10,Olivia Wilson
28942,7213,504,886,180,2025-08-20T04:15:34Z,1,preferred_new,0.47587502651382657,0,0.32486214856754225,-0.028348729397824318,M02|M04|M10,Noah Anderson
28943,7213,504,1702,146,2025-08-20T04:15:42Z,2,preferred_new,0.48197911010393,0.01647225900757093,0.3266021485675422,0.09275055260026105,M02|M04|M10,Sophia tv
28944,7213,504,1217,162,2025-08-20T04:16:16Z,3,explore,0.24116940125957728,0,0.3753221485675422,-0.4434976080353086,M02|M04|M10,Henry tv
